,dir,analysis_id,file_name,size,analysis_data_uri,cellid
125,3,6ca39c8b-95e1-4603-bb03-b3ad33c542e8,G27385.COLO-678.1.bam,19704923654,https://cghub.ucsc.edu/cghub/data/analysis/download/6ca39c8b-95e1-4603-bb03-b3ad33c542e8,COLO-678
126,3,118cfc68-ab66-479e-beae-57c020535252,G28883.Hs_895.T.3.bam,13521855001,https://cghub.ucsc.edu/cghub/data/analysis/download/118cfc68-ab66-479e-beae-57c020535252,Hs_895.T
127,3,b9021a3d-4176-4fbe-aa89-81f3eb5c5b09,G28881.HT-1376.3.bam,14207852201,https://cghub.ucsc.edu/cghub/data/analysis/download/b9021a3d-4176-4fbe-aa89-81f3eb5c5b09,HT-1376
128,3,7b0e044d-734d-4046-835e-d5b909c8f4c4,G28542.NU-DHL-1.1.bam,18224168315,https://cghub.ucsc.edu/cghub/data/analysis/download/7b0e044d-734d-4046-835e-d5b909c8f4c4,NU-DHL-1
129,3,95bf5390-4d4a-4f3f-adcc-aa58e6edb455,G28812.Hs_737.T.3.bam,12738298051,https://cghub.ucsc.edu/cghub/data/analysis/download/95bf5390-4d4a-4f3f-adcc-aa58e6edb455,Hs_737.T
130,3,cf9fc6ff-f92d-4b28-8793-4f597937dcad,G28552.MHH-NB-11.1.bam,17745165641,https://cghub.ucsc.edu/cghub/data/analysis/download/cf9fc6ff-f92d-4b28-8793-4f597937dcad,MHH-NB-11
131,3,a5f59dce-e40d-422d-9c6b-61cd71a170ce,G28086.KOPN-8.1.bam,10527291617,https://cghub.ucsc.edu/cghub/data/analysis/download/a5f59dce-e40d-422d-9c6b-61cd71a170ce,KOPN-8
132,3,320d4291-fd15-42b7-9f66-2315bee8851d,G28037.KYO-1.1.bam,9853292758,https://cghub.ucsc.edu/cghub/data/analysis/download/320d4291-fd15-42b7-9f66-2315bee8851d,KYO-1
133,3,5550067f-c5b3-4b8a-bf72-cecf66a980bd,G27307.ES-2.1.bam,17472974089,https://cghub.ucsc.edu/cghub/data/analysis/download/5550067f-c5b3-4b8a-bf72-cecf66a980bd,ES-2
134,3,165a838c-b8d4-4ba0-bae5-b1196bab039b,G26207.MONO-MAC-6.2.bam,16607285824,https://cghub.ucsc.edu/cghub/data/analysis/download/165a838c-b8d4-4ba0-bae5-b1196bab039b,MONO-MAC-6
135,3,d672eb5c-2119-45c3-be91-02645eeed355,G28896.HSC-2.3.bam,14025206062,https://cghub.ucsc.edu/cghub/data/analysis/download/d672eb5c-2119-45c3-be91-02645eeed355,HSC-2
136,3,e8079748-b1ca-4391-be8c-c89973bd3a2f,G27268.SK-HEP-1.1.bam,13452955344,https://cghub.ucsc.edu/cghub/data/analysis/download/e8079748-b1ca-4391-be8c-c89973bd3a2f,SK-HEP-1
137,3,0feb9dc5-7ef2-44ff-918e-eb47ba634742,G27273.OCUM-1.1.bam,13536270276,https://cghub.ucsc.edu/cghub/data/analysis/download/0feb9dc5-7ef2-44ff-918e-eb47ba634742,OCUM-1
138,3,808f44fa-fc69-4565-8a36-7b2d8ca0c415,G27373.COR-L105.1.bam,18874526507,https://cghub.ucsc.edu/cghub/data/analysis/download/808f44fa-fc69-4565-8a36-7b2d8ca0c415,COR-L105
139,3,1e1bb9ba-7505-4568-ada3-2b08b288cd30,G28048.ME-1.1.bam,10436232415,https://cghub.ucsc.edu/cghub/data/analysis/download/1e1bb9ba-7505-4568-ada3-2b08b288cd30,ME-1
140,3,69ff8c53-4416-448b-9cb7-ac5ff56dc432,G28574.MKN1.1.bam,17518752481,https://cghub.ucsc.edu/cghub/data/analysis/download/69ff8c53-4416-448b-9cb7-ac5ff56dc432,MKN1
141,3,1ec31b92-4c89-4bfa-ab80-280081995885,G27379.CAL-54.1.bam,19805926125,https://cghub.ucsc.edu/cghub/data/analysis/download/1ec31b92-4c89-4bfa-ab80-280081995885,CAL-54
142,3,8e5ca880-5581-4996-911f-0420f7d7d0cc,G26173.GB-1.2.bam,12337733151,https://cghub.ucsc.edu/cghub/data/analysis/download/8e5ca880-5581-4996-911f-0420f7d7d0cc,GB-1
143,3,925b98c1-40ab-4050-a17d-cf56200818a6,G30614.T84.1.bam,22341008713,https://cghub.ucsc.edu/cghub/data/analysis/download/925b98c1-40ab-4050-a17d-cf56200818a6,T84
144,3,a6a1a4da-53ed-438f-918f-e71f77ac913a,G28047.LXF-289.1.bam,11554817210,https://cghub.ucsc.edu/cghub/data/analysis/download/a6a1a4da-53ed-438f-918f-e71f77ac913a,LXF-289
145,3,1c5f708f-252b-49d0-b16d-78d5a5344e7d,G27367.BFTC-909.1.bam,19166641764,https://cghub.ucsc.edu/cghub/data/analysis/download/1c5f708f-252b-49d0-b16d-78d5a5344e7d,BFTC-909
146,3,a7ac5feb-307c-4c81-b912-f65dcd96b3d6,G28832.HEC-108.3.bam,15820690398,https://cghub.ucsc.edu/cghub/data/analysis/download/a7ac5feb-307c-4c81-b912-f65dcd96b3d6,HEC-108
147,3,3139e2bb-75e3-4a95-8070-45c4ce89e57b,G28824.HEC-265.3.bam,14675624264,https://cghub.ucsc.edu/cghub/data/analysis/download/3139e2bb-75e3-4a95-8070-45c4ce89e57b,HEC-265
148,3,1b1bff91-024c-415a-8ed8-eafc5bc18195,G28900.IMR-32.3.bam,13754067445,https://cghub.ucsc.edu/cghub/data/analysis/download/1b1bff91-024c-415a-8ed8-eafc5bc18195,IMR-32
149,3,2dd2783e-29e7-46fd-9d13-3fd0e8ff15d6,G30562.SNU-C5.1.bam,8183676862,https://cghub.ucsc.edu/cghub/data/analysis/download/2dd2783e-29e7-46fd-9d13-3fd0e8ff15d6,SNU-C5
150,3,08fe4802-b482-47f9-9100-9ab956bd7bc0,G27254.U-2_OS.1.bam,12639967071,https://cghub.ucsc.edu/cghub/data/analysis/download/08fe4802-b482-47f9-9100-9ab956bd7bc0,U-2_OS
151,3,24799388-008d-4011-a181-f4b2070b8bb0,G28535.OVTOKO.1.bam,16463268682,https://cghub.ucsc.edu/cghub/data/analysis/download/24799388-008d-4011-a181-f4b2070b8bb0,OVTOKO
152,3,e0551426-c27a-4e4f-b2c2-56fc4f210923,G28818.Hs_616.T.3.bam,14014407729,https://cghub.ucsc.edu/cghub/data/analysis/download/e0551426-c27a-4e4f-b2c2-56fc4f210923,Hs_616.T
153,3,0c3e4017-6253-4b7e-9246-fa990d21cd80,G27361.CADO-ES1.1.bam,15834860790,https://cghub.ucsc.edu/cghub/data/analysis/download/0c3e4017-6253-4b7e-9246-fa990d21cd80,CADO-ES1
154,3,dc2b82cd-8885-44a4-9743-a4584dcdec42,G27206.SNU-201.1.bam,12339849720,https://cghub.ucsc.edu/cghub/data/analysis/download/dc2b82cd-8885-44a4-9743-a4584dcdec42,SNU-201
155,3,f239cff8-3103-4f5e-95f3-9c554cc770be,G28821.HuT_102.3.bam,13192049515,https://cghub.ucsc.edu/cghub/data/analysis/download/f239cff8-3103-4f5e-95f3-9c554cc770be,HuT_102
156,3,826678ef-7fe6-4cf8-b1e2-66a65d26d073,G28810.Hs_940.T.3.bam,15226212297,https://cghub.ucsc.edu/cghub/data/analysis/download/826678ef-7fe6-4cf8-b1e2-66a65d26d073,Hs_940.T
157,3,ae22182f-2efa-4be1-9662-0f4fc6935573,G27374.BL-41.1.bam,17231062452,https://cghub.ucsc.edu/cghub/data/analysis/download/ae22182f-2efa-4be1-9662-0f4fc6935573,BL-41
158,3,8be31a2b-b7ef-4164-8a02-4ebd86b80145,G28596.PANC-1.1.bam,18742486592,https://cghub.ucsc.edu/cghub/data/analysis/download/8be31a2b-b7ef-4164-8a02-4ebd86b80145,PANC-1
159,3,b6118100-0a8c-4153-ba64-5db6e1e820fa,G28081.JHH-7.1.bam,11500016125,https://cghub.ucsc.edu/cghub/data/analysis/download/b6118100-0a8c-4153-ba64-5db6e1e820fa,JHH-7
160,3,72a00200-59e2-4a5f-befa-7e6fb5ba62da,G28561.NCI-H1693.1.bam,16604239083,https://cghub.ucsc.edu/cghub/data/analysis/download/72a00200-59e2-4a5f-befa-7e6fb5ba62da,NCI-H1693
161,3,a3db89be-581f-40e0-abf0-311e352cf20f,G27348.CCF-STTG1.1.bam,16272905474,https://cghub.ucsc.edu/cghub/data/analysis/download/a3db89be-581f-40e0-abf0-311e352cf20f,CCF-STTG1
162,3,2c8fe3f1-36db-4faf-b352-d00196d5b548,G28607.PA-TU-8988S.1.bam,18003035993,https://cghub.ucsc.edu/cghub/data/analysis/download/2c8fe3f1-36db-4faf-b352-d00196d5b548,PA-TU-8988S
163,3,64156b22-7ff2-48f3-bad1-c7c1ee9c1a70,G30555.Toledo.1.bam,18798747269,https://cghub.ucsc.edu/cghub/data/analysis/download/64156b22-7ff2-48f3-bad1-c7c1ee9c1a70,Toledo
164,3,277855e7-1559-47eb-a4c3-05dc857b9a7b,G25246.NCI-H2196.1.bam,14874593705,https://cghub.ucsc.edu/cghub/data/analysis/download/277855e7-1559-47eb-a4c3-05dc857b9a7b,NCI-H2196
165,3,be0e4162-353f-44d1-922f-971ad026e68e,G26229.EFM-19.2.bam,15221148395,https://cghub.ucsc.edu/cghub/data/analysis/download/be0e4162-353f-44d1-922f-971ad026e68e,EFM-19
166,3,4f563136-0d37-4f27-af0f-ad6cddcd5954,G28597.NCI-H1869.1.bam,19024251677,https://cghub.ucsc.edu/cghub/data/analysis/download/4f563136-0d37-4f27-af0f-ad6cddcd5954,NCI-H1869
167,3,b6f20a38-2798-4988-b106-01b2a43cd36a,G30607.VMRC-RCW.1.bam,7901890982,https://cghub.ucsc.edu/cghub/data/analysis/download/b6f20a38-2798-4988-b106-01b2a43cd36a,VMRC-RCW
168,3,0d31f6c7-b0ca-4d09-837d-742257578138,G27329.GCT.1.bam,16876233664,https://cghub.ucsc.edu/cghub/data/analysis/download/0d31f6c7-b0ca-4d09-837d-742257578138,GCT
169,3,27835524-c72a-48e6-8121-6448bb11219e,G28809.Hs_698.T.3.bam,11818295105,https://cghub.ucsc.edu/cghub/data/analysis/download/27835524-c72a-48e6-8121-6448bb11219e,Hs_698.T
170,3,56551231-171e-4093-bd9b-0b02ac3a787e,G27304.HCC-1438.1.bam,17952150717,https://cghub.ucsc.edu/cghub/data/analysis/download/56551231-171e-4093-bd9b-0b02ac3a787e,HCC-1438
171,3,792bf00d-22fa-4bcd-a539-1f63cf8dc7d3,G25233.MM1-S.1.bam,14121735675,https://cghub.ucsc.edu/cghub/data/analysis/download/792bf00d-22fa-4bcd-a539-1f63cf8dc7d3,MM1-S
172,3,3a17817c-a982-4157-9a4b-e4b7c345ccac,G28898.HCC202.3.bam,12897212488,https://cghub.ucsc.edu/cghub/data/analysis/download/3a17817c-a982-4157-9a4b-e4b7c345ccac,HCC202
173,3,39db89ef-f291-4e9e-8708-cdaaaf0c4409,G25220.NCI-H526.1.bam,12846072201,https://cghub.ucsc.edu/cghub/data/analysis/download/39db89ef-f291-4e9e-8708-cdaaaf0c4409,NCI-H526
174,3,025cd659-08e0-442f-b7b1-1565ffbad59c,G27459.SNU-738.2.bam,16708575654,https://cghub.ucsc.edu/cghub/data/analysis/download/025cd659-08e0-442f-b7b1-1565ffbad59c,SNU-738
175,3,36cd1092-e0eb-4625-a360-70a67a0e01ea,G30560.TO_175.T.1.bam,11846950566,https://cghub.ucsc.edu/cghub/data/analysis/download/36cd1092-e0eb-4625-a360-70a67a0e01ea,TO_175.T
176,3,ec0491f2-e5f8-4dd4-9ebe-197916a04d6d,G28865.HCC4006.3.bam,14360397300,https://cghub.ucsc.edu/cghub/data/analysis/download/ec0491f2-e5f8-4dd4-9ebe-197916a04d6d,HCC4006
177,3,857051d7-156d-44d2-912d-48ba88db236d,G27288.ALL-SIL.1.bam,13388077544,https://cghub.ucsc.edu/cghub/data/analysis/download/857051d7-156d-44d2-912d-48ba88db236d,ALL-SIL
178,3,75dabfb6-e81a-47b7-a288-81d57656016f,G27336.Caki-2.1.bam,18282148455,https://cghub.ucsc.edu/cghub/data/analysis/download/75dabfb6-e81a-47b7-a288-81d57656016f,Caki-2
179,3,45a4db6b-3923-42de-acaa-1a229f1d8bda,G28815.Hs_934.T.3.bam,13385366855,https://cghub.ucsc.edu/cghub/data/analysis/download/45a4db6b-3923-42de-acaa-1a229f1d8bda,Hs_934.T
180,3,9a4f662b-0a1f-4c74-a0ee-bd36d05bec5f,G28055.KU812.1.bam,11023260636,https://cghub.ucsc.edu/cghub/data/analysis/download/9a4f662b-0a1f-4c74-a0ee-bd36d05bec5f,KU812
181,3,b6559270-9b95-4b24-8967-cce440fe0459,G26214.Caov-4.2.bam,18059308487,https://cghub.ucsc.edu/cghub/data/analysis/download/b6559270-9b95-4b24-8967-cce440fe0459,Caov-4
182,3,370005de-e01e-4a2b-91bf-2e6d1c28ca4d,G27239.ACC-MESO-1.1.bam,11500167163,https://cghub.ucsc.edu/cghub/data/analysis/download/370005de-e01e-4a2b-91bf-2e6d1c28ca4d,ACC-MESO-1
183,3,6666c2de-8e62-4e24-9dba-8f088f3557d3,G27338.CAL-12T.1.bam,15576712594,https://cghub.ucsc.edu/cghub/data/analysis/download/6666c2de-8e62-4e24-9dba-8f088f3557d3,CAL-12T
184,3,fd8fb131-1d66-422d-bc3a-f747381169d8,G28595.P3HR-1.1.bam,16750335329,https://cghub.ucsc.edu/cghub/data/analysis/download/fd8fb131-1d66-422d-bc3a-f747381169d8,P3HR-1
185,3,86993439-3b77-49b5-a179-7719bf705605,G27458.SIG-M5.2.bam,15115241648,https://cghub.ucsc.edu/cghub/data/analysis/download/86993439-3b77-49b5-a179-7719bf705605,SIG-M5
186,3,1484b59f-5520-41f4-a771-c3ad088f02ad,G28069.MDA-MB-415.1.bam,11504090644,https://cghub.ucsc.edu/cghub/data/analysis/download/1484b59f-5520-41f4-a771-c3ad088f02ad,MDA-MB-415
187,3,0a3d5a24-325e-426a-b840-43335f8d16e4,G28886.huH-1.3.bam,13993384376,https://cghub.ucsc.edu/cghub/data/analysis/download/0a3d5a24-325e-426a-b840-43335f8d16e4,huH-1
188,3,3c0fa603-3208-4b8c-9110-035ee033abfe,G28036.JIMT-1.1.bam,11153683046,https://cghub.ucsc.edu/cghub/data/analysis/download/3c0fa603-3208-4b8c-9110-035ee033abfe,JIMT-1
189,3,13af1b07-deab-4639-850f-acea245849bf,G28861.IGR-1.3.bam,12311892871,https://cghub.ucsc.edu/cghub/data/analysis/download/13af1b07-deab-4639-850f-acea245849bf,IGR-1
190,3,32bf9d12-84c8-4eca-9072-1acc094f5428,G28547.NCI-H292.1.bam,18074037470,https://cghub.ucsc.edu/cghub/data/analysis/download/32bf9d12-84c8-4eca-9072-1acc094f5428,NCI-H292
191,3,b742a1bf-6aa4-41f1-badc-28b46fafd712,G30579.JM1.1.bam,20867195551,https://cghub.ucsc.edu/cghub/data/analysis/download/b742a1bf-6aa4-41f1-badc-28b46fafd712,JM1
192,3,e918a094-8884-4161-9793-eae87eb533b3,G27513.SNU-449.2.bam,18006248018,https://cghub.ucsc.edu/cghub/data/analysis/download/e918a094-8884-4161-9793-eae87eb533b3,SNU-449
193,3,309e4a0b-0716-4fc6-91a2-9ca075fd88f3,G27246.SW_900.1.bam,13277476759,https://cghub.ucsc.edu/cghub/data/analysis/download/309e4a0b-0716-4fc6-91a2-9ca075fd88f3,SW_900
194,3,20d36af9-655c-45e7-8f32-9770dd0c53c5,G27452.SK-LU-1.2.bam,27044128951,https://cghub.ucsc.edu/cghub/data/analysis/download/20d36af9-655c-45e7-8f32-9770dd0c53c5,SK-LU-1
195,3,17765186-1262-4ca2-9c90-c7bbabe6f9f3,G27355.EFM-192A.1.bam,20196245754,https://cghub.ucsc.edu/cghub/data/analysis/download/17765186-1262-4ca2-9c90-c7bbabe6f9f3,EFM-192A
196,3,7cba5a73-b8a7-46c9-8175-eeca8bd483ac,G28545.NUGC-2.1.bam,17272005588,https://cghub.ucsc.edu/cghub/data/analysis/download/7cba5a73-b8a7-46c9-8175-eeca8bd483ac,NUGC-2
197,3,bca30ecd-2c07-470f-b5cd-6a8512b7c675,G27218.OV7.1.bam,12018687458,https://cghub.ucsc.edu/cghub/data/analysis/download/bca30ecd-2c07-470f-b5cd-6a8512b7c675,OV7
198,3,c602930d-a4bf-4acb-8c64-db73f99bd26d,G28841.Hs_675.T.3.bam,15492281477,https://cghub.ucsc.edu/cghub/data/analysis/download/c602930d-a4bf-4acb-8c64-db73f99bd26d,Hs_675.T
199,3,60e31984-3728-4333-a66d-8049d5c9fa6a,G26240.MIA_PaCa-2.2.bam,14004473978,https://cghub.ucsc.edu/cghub/data/analysis/download/60e31984-3728-4333-a66d-8049d5c9fa6a,MIA_PaCa-2
200,3,e7ce1810-f507-4e5c-8af3-5f3bd8906a70,G25235.NCI-H1105.1.bam,13483751175,https://cghub.ucsc.edu/cghub/data/analysis/download/e7ce1810-f507-4e5c-8af3-5f3bd8906a70,NCI-H1105
201,3,3302ea47-b8e4-4f20-be6c-ffdf7299a376,G27352.Daudi.1.bam,22693569661,https://cghub.ucsc.edu/cghub/data/analysis/download/3302ea47-b8e4-4f20-be6c-ffdf7299a376,Daudi
202,3,bc5385a0-c588-484a-89b4-2af68f68d553,G30576.VMRC-RCZ.1.bam,12102716859,https://cghub.ucsc.edu/cghub/data/analysis/download/bc5385a0-c588-484a-89b4-2af68f68d553,VMRC-RCZ
203,3,88da8eb4-6f73-470f-8ff5-763be9b2c4be,G25216.NCI-H1666.1.bam,12641163893,https://cghub.ucsc.edu/cghub/data/analysis/download/88da8eb4-6f73-470f-8ff5-763be9b2c4be,NCI-H1666
204,3,1d9dd2d0-b48f-421e-a443-2cf3944364af,G27460.SK-N-DZ.2.bam,17331209626,https://cghub.ucsc.edu/cghub/data/analysis/download/1d9dd2d0-b48f-421e-a443-2cf3944364af,SK-N-DZ
205,3,47a4786b-9d9d-4578-b021-c9effe259235,G27278.ZR-75-30.1.bam,13278215187,https://cghub.ucsc.edu/cghub/data/analysis/download/47a4786b-9d9d-4578-b021-c9effe259235,ZR-75-30
206,3,991e47a3-0dba-47de-82b6-e46c808e5f14,G28892.HDQ-P1.3.bam,14460334765,https://cghub.ucsc.edu/cghub/data/analysis/download/991e47a3-0dba-47de-82b6-e46c808e5f14,HDQ-P1
207,3,d8c29806-14c5-4d2a-9f1c-5cec1f723a10,G28016.MES-SA.1.bam,9529889930,https://cghub.ucsc.edu/cghub/data/analysis/download/d8c29806-14c5-4d2a-9f1c-5cec1f723a10,MES-SA
208,3,b8e09fc7-def3-42bb-947e-e8b118e6eceb,G27462.SNU-489.2.bam,16579476045,https://cghub.ucsc.edu/cghub/data/analysis/download/b8e09fc7-def3-42bb-947e-e8b118e6eceb,SNU-489
209,3,39c19460-909e-47df-892d-86638ddd5969,G25215.NCI-H1437.1.bam,11974886118,https://cghub.ucsc.edu/cghub/data/analysis/download/39c19460-909e-47df-892d-86638ddd5969,NCI-H1437
210,3,8a2e6e88-b019-48d5-8482-99b61c64d276,G28030.MDA_PCa_2b.1.bam,10669127702,https://cghub.ucsc.edu/cghub/data/analysis/download/8a2e6e88-b019-48d5-8482-99b61c64d276,MDA_PCa_2b
211,3,6f92d5f5-68ac-428b-88ab-df3252b0dc7e,G28076.MCAS.1.bam,9711508419,https://cghub.ucsc.edu/cghub/data/analysis/download/6f92d5f5-68ac-428b-88ab-df3252b0dc7e,MCAS
212,3,f52bd85e-339a-481b-893e-f3cc4d57b71b,G30554.KASUMI-1.1.bam,13947943023,https://cghub.ucsc.edu/cghub/data/analysis/download/f52bd85e-339a-481b-893e-f3cc4d57b71b,KASUMI-1
213,3,a9aad58e-1d9e-442b-a75d-545d5eab1bdd,G27318.DEL.1.bam,16895024928,https://cghub.ucsc.edu/cghub/data/analysis/download/a9aad58e-1d9e-442b-a75d-545d5eab1bdd,DEL
214,3,28eec233-60ec-4459-8996-f18ed8e7f833,G30575.TUHR10TKB.1.bam,13752662638,https://cghub.ucsc.edu/cghub/data/analysis/download/28eec233-60ec-4459-8996-f18ed8e7f833,TUHR10TKB
215,3,61a94c69-20f1-43e5-a7a8-1f169ed248fa,G30627.SU-DHL-1.1.bam,15406424002,https://cghub.ucsc.edu/cghub/data/analysis/download/61a94c69-20f1-43e5-a7a8-1f169ed248fa,SU-DHL-1
216,3,5e2b1729-9dd0-4395-a0ba-df1e1247cbbb,G30570.TM-31.1.bam,14186782605,https://cghub.ucsc.edu/cghub/data/analysis/download/5e2b1729-9dd0-4395-a0ba-df1e1247cbbb,TM-31
217,3,d472409c-91b8-491f-9510-e523e8f689dc,G27212.SNU-475.1.bam,13750221138,https://cghub.ucsc.edu/cghub/data/analysis/download/d472409c-91b8-491f-9510-e523e8f689dc,SNU-475
218,3,3a2ec63b-b740-4ec0-b3af-dacd10f97a0d,G25209.NCI-H1299.1.bam,13708592459,https://cghub.ucsc.edu/cghub/data/analysis/download/3a2ec63b-b740-4ec0-b3af-dacd10f97a0d,NCI-H1299
219,3,60480a74-9ce3-43bf-8ab1-7ef72bda3951,G28548.NCI-H2085.1.bam,19764674849,https://cghub.ucsc.edu/cghub/data/analysis/download/60480a74-9ce3-43bf-8ab1-7ef72bda3951,NCI-H2085
220,3,f2387627-8fa5-4f47-830b-9c67b1069326,G28862.HMCB.3.bam,14322166362,https://cghub.ucsc.edu/cghub/data/analysis/download/f2387627-8fa5-4f47-830b-9c67b1069326,HMCB
221,3,3979e862-47e2-4f90-bbe6-79073ac284e0,G28541.ML-1.1.bam,18635332491,https://cghub.ucsc.edu/cghub/data/analysis/download/3979e862-47e2-4f90-bbe6-79073ac284e0,ML-1
222,3,e38cf13c-ca41-427a-92e5-034326d7c25d,G25202.NCI-H2052.1.bam,13632822354,https://cghub.ucsc.edu/cghub/data/analysis/download/e38cf13c-ca41-427a-92e5-034326d7c25d,NCI-H2052
223,3,7cc1f881-f78c-4e67-abc1-0c88b9b55de2,G28586.MPP_89.1.bam,19750247329,https://cghub.ucsc.edu/cghub/data/analysis/download/7cc1f881-f78c-4e67-abc1-0c88b9b55de2,MPP_89
224,3,58cfc3ca-5fcd-4583-8a2e-70fabe109a88,G28577.NCO2.1.bam,21098725155,https://cghub.ucsc.edu/cghub/data/analysis/download/58cfc3ca-5fcd-4583-8a2e-70fabe109a88,NCO2
225,3,457d0434-ff04-4d5e-a8ef-e62794ffc23f,G27384.BHY.1.bam,16812641116,https://cghub.ucsc.edu/cghub/data/analysis/download/457d0434-ff04-4d5e-a8ef-e62794ffc23f,BHY
226,3,3ab53c52-8a97-4600-913c-99b15f5d71fa,G28089.LS123.1.bam,10170579056,https://cghub.ucsc.edu/cghub/data/analysis/download/3ab53c52-8a97-4600-913c-99b15f5d71fa,LS123
227,3,85f0cb5c-8d87-4de4-923d-5f0e0f749769,G28010.JURL-MK1.1.bam,10540048559,https://cghub.ucsc.edu/cghub/data/analysis/download/85f0cb5c-8d87-4de4-923d-5f0e0f749769,JURL-MK1
228,3,13943ed3-bc54-4fb2-9919-89a3e916be36,G28858.HuH-6.3.bam,13100700129,https://cghub.ucsc.edu/cghub/data/analysis/download/13943ed3-bc54-4fb2-9919-89a3e916be36,HuH-6
229,3,1cfed6cd-0e10-454a-bcbb-56c29d640a76,G28840.HCC-366.3.bam,13872046064,https://cghub.ucsc.edu/cghub/data/analysis/download/1cfed6cd-0e10-454a-bcbb-56c29d640a76,HCC-366
230,3,9602b3fd-94b2-4325-8e6d-bf9671a3ceb8,G27484.SH-4.2.bam,18728792946,https://cghub.ucsc.edu/cghub/data/analysis/download/9602b3fd-94b2-4325-8e6d-bf9671a3ceb8,SH-4
231,3,7c86fe5d-3511-4b7d-8b9d-c3c2dfe6268e,G28576.MOLT-13.1.bam,21123693372,https://cghub.ucsc.edu/cghub/data/analysis/download/7c86fe5d-3511-4b7d-8b9d-c3c2dfe6268e,MOLT-13
232,3,138baac4-e088-43d7-9142-398913b43fa8,G27525.SNU-1272.2.bam,19287461008,https://cghub.ucsc.edu/cghub/data/analysis/download/138baac4-e088-43d7-9142-398913b43fa8,SNU-1272
233,3,1f397140-2414-472b-a206-a21a7252f556,G28090.KHM-1B.1.bam,11054959771,https://cghub.ucsc.edu/cghub/data/analysis/download/1f397140-2414-472b-a206-a21a7252f556,KHM-1B
234,3,9800c99b-e60c-4a05-bf37-022fedaa47c7,G28872.JHH-2.3.bam,12367107965,https://cghub.ucsc.edu/cghub/data/analysis/download/9800c99b-e60c-4a05-bf37-022fedaa47c7,JHH-2
235,3,1cbad228-72a1-4ea3-85a5-09c6c1af1b65,G28049.KCL-22.1.bam,10658994966,https://cghub.ucsc.edu/cghub/data/analysis/download/1cbad228-72a1-4ea3-85a5-09c6c1af1b65,KCL-22
236,3,393200a9-a2be-4c48-adae-c4c0c85dd909,G30615.CAL-78.1.bam,7377469496,https://cghub.ucsc.edu/cghub/data/analysis/download/393200a9-a2be-4c48-adae-c4c0c85dd909,CAL-78
237,3,5943ecb8-e2a8-4ae6-87b1-ef89c322252e,G28073.JMSU-1.1.bam,12829782899,https://cghub.ucsc.edu/cghub/data/analysis/download/5943ecb8-e2a8-4ae6-87b1-ef89c322252e,JMSU-1
238,3,6a018eb4-038f-4615-90ad-9c6054b6d77f,G27390.CMK.1.bam,18366865228,https://cghub.ucsc.edu/cghub/data/analysis/download/6a018eb4-038f-4615-90ad-9c6054b6d77f,CMK
239,3,bbdfc980-47fe-4b4c-892f-6daddac199a6,G27529.SNU-1197.2.bam,17764544661,https://cghub.ucsc.edu/cghub/data/analysis/download/bbdfc980-47fe-4b4c-892f-6daddac199a6,SNU-1197
240,3,01928742-c5a4-4585-ad40-8d58e7c5e577,G30635.WM983B.1.bam,10311008911,https://cghub.ucsc.edu/cghub/data/analysis/download/01928742-c5a4-4585-ad40-8d58e7c5e577,WM983B
241,3,5f5df8fa-ce49-4e11-a4dd-2b3120d09ad5,G28582.NCI-H1573.1.bam,16222518530,https://cghub.ucsc.edu/cghub/data/analysis/download/5f5df8fa-ce49-4e11-a4dd-2b3120d09ad5,NCI-H1573
242,3,b146a903-8d81-4d13-a630-22c944087bf4,G27488.SNU-620.2.bam,19830753760,https://cghub.ucsc.edu/cghub/data/analysis/download/b146a903-8d81-4d13-a630-22c944087bf4,SNU-620
243,3,47703fe2-639b-4360-8e70-ccbf04536f1b,G27201.SK-MM-2.1.bam,14722029885,https://cghub.ucsc.edu/cghub/data/analysis/download/47703fe2-639b-4360-8e70-ccbf04536f1b,SK-MM-2
244,3,0aefd782-d636-4308-b940-63054b37e7b0,G28059.KMBC-2.1.bam,11029085304,https://cghub.ucsc.edu/cghub/data/analysis/download/0aefd782-d636-4308-b940-63054b37e7b0,KMBC-2
245,3,e89ae720-cc5f-445d-8388-1fab3c3742ad,G30624.UACC-812.1.bam,12285843897,https://cghub.ucsc.edu/cghub/data/analysis/download/e89ae720-cc5f-445d-8388-1fab3c3742ad,UACC-812
246,3,0ab4dac4-bbb9-4cd5-ae67-9469c6e8f21b,G28064.MDA-MB-468.1.bam,8313438994,https://cghub.ucsc.edu/cghub/data/analysis/download/0ab4dac4-bbb9-4cd5-ae67-9469c6e8f21b,MDA-MB-468
247,3,8f3c549b-8ebf-4572-84e3-087fb081f5bc,G28830.Hs_695T.3.bam,16717025442,https://cghub.ucsc.edu/cghub/data/analysis/download/8f3c549b-8ebf-4572-84e3-087fb081f5bc,Hs_695T
248,3,ea450165-4ec4-431f-a21b-ebdea26d9794,G28072.MDA-MB-175-VII.1.bam,11855490400,https://cghub.ucsc.edu/cghub/data/analysis/download/ea450165-4ec4-431f-a21b-ebdea26d9794,MDA-MB-175-VII
249,3,589b83f4-db0c-4b7a-9625-b2e13994e617,G28012.KMRC-2.1.bam,10924593235,https://cghub.ucsc.edu/cghub/data/analysis/download/589b83f4-db0c-4b7a-9625-b2e13994e617,KMRC-2
